Station Name: HOLYCROSS-Cabragh_Wetlands
Station Height: 94 M 
Latitude:52.640  ,Longitude: -7.838


date: -   09 to 09 utc
rain: -   Precipitation Amount (mm)
maxt: -   Maximum Temperature (C)
mint: -   Minimum Temperature (C)
gmin: -   09utc Grass Minimum Temperature (C)
soil: -   10cm Soil Temperature (C)
ind:  -	  Indicator

date,ind,rain,ind,maxt,ind,mint,gmin,soil
03-jul-2016,0,0.000, , , , , , 
04-jul-2016,0,0.000, , , , , , 
05-jul-2016,0,0.000, , , , , , 
06-jul-2016,0,1.500, , , , , , 
07-jul-2016,0,0.100, , , , , , 
08-jul-2016,0,10.000, , , , , , 
09-jul-2016,0,0.300, , , , , , 
10-jul-2016,0,3.300, , , , , , 
11-jul-2016,0,0.500, , , , , , 
12-jul-2016,0,1.300, , , , , , 
13-jul-2016,0,0.000, , , , , , 
14-jul-2016,0,3.900, , , , , , 
15-jul-2016,0,0.700, , , , , , 
16-jul-2016,0,0.300, , , , , , 
17-jul-2016,0,0.100, , , , , , 
18-jul-2016,0,0.000, , , , , , 
19-jul-2016,0,0.100, , , , , , 
20-jul-2016,0,0.400, , , , , , 
21-jul-2016,0,10.700, , , , , , 
22-jul-2016,0,0.200, , , , , , 
23-jul-2016,0,1.700, , , , , , 
24-jul-2016,0,0.200, , , , , , 
25-jul-2016,0,0.700, , , , , , 
26-jul-2016,0,1.000, , , , , , 
27-jul-2016,4,0.000, , , , , , 
28-jul-2016,0,0.400, , , , , , 
29-jul-2016,0,0.500, , , , , , 
30-jul-2016,0,0.600, , , , , , 
31-jul-2016,0,4.700, , , , , , 
01-aug-2016,0,5.100, , , , , , 
02-aug-2016,0,0.500, , , , , , 
03-aug-2016,0,2.600, , , , , , 
04-aug-2016,0,3.500, , , , , , 
05-aug-2016,0,0.100, , , , , , 
06-aug-2016,0,0.000, , , , , , 
07-aug-2016,0,1.200, , , , , , 
08-aug-2016,0,0.100, , , , , , 
09-aug-2016,0,0.100, , , , , , 
10-aug-2016,0,0.000, , , , , , 
11-aug-2016,0,0.000, , , , , , 
12-aug-2016,0,1.300, , , , , , 
13-aug-2016,0,0.000, , , , , , 
14-aug-2016,0,0.000, , , , , , 
15-aug-2016,0,0.000, , , , , , 
16-aug-2016,0,0.000, , , , , , 
17-aug-2016,0,6.000, , , , , , 
18-aug-2016,0,7.900, , , , , , 
19-aug-2016,1,5.500, , , , , , 
20-aug-2016,1,1.800, , , , , , 
21-aug-2016,1,2.700, , , , , , 
22-aug-2016,1,3.500, , , , , , 
23-aug-2016,4,0.000, , , , , , 
24-aug-2016,0,0.000, , , , , , 
25-aug-2016,0,0.700, , , , , , 
26-aug-2016,4,0.000, , , , , , 
27-aug-2016,0,0.500, , , , , , 
28-aug-2016,0,0.000, , , , , , 
29-aug-2016,0,0.000, , , , , , 
30-aug-2016,0,2.000, , , , , , 
31-aug-2016,0,0.600, , , , , , 
01-sep-2016,0,0.600, , , , , , 
02-sep-2016,0,16.600, , , , , , 
03-sep-2016,0,4.400, , , , , , 
04-sep-2016,0,5.600, , , , , , 
05-sep-2016,0,0.000, , , , , , 
06-sep-2016,0,0.000, , , , , , 
07-sep-2016,0,0.700, , , , , , 
08-sep-2016,0,8.800, , , , , , 
09-sep-2016,0,11.500, , , , , , 
10-sep-2016,0,0.800, , , , , , 
11-sep-2016,0,5.700, , , , , , 
12-sep-2016,0,11.800, , , , , , 
13-sep-2016,0,1.900, , , , , , 
14-sep-2016,0,0.300, , , , , , 
15-sep-2016,0,0.000, , , , , , 
16-sep-2016,4,0.000, , , , , , 
17-sep-2016,0,0.000, , , , , , 
18-sep-2016,0,3.600, , , , , , 
19-sep-2016,0,0.000, , , , , , 
20-sep-2016,0,0.000, , , , , , 
21-sep-2016,0,11.600, , , , , , 
22-sep-2016,0,0.500, , , , , , 
23-sep-2016,0,13.600, , , , , , 
24-sep-2016,0,3.700, , , , , , 
25-sep-2016,0,3.200, , , , , , 
26-sep-2016,0,0.000, , , , , , 
27-sep-2016,0,0.000, , , , , , 
28-sep-2016,0,3.300, , , , , , 
29-sep-2016,0,1.100, , , , , , 
30-sep-2016,0,3.600, , , , , , 
01-oct-2016,0,0.000, , , , , , 
02-oct-2016,0,0.000, , , , , , 
03-oct-2016,0,0.000, , , , , , 
04-oct-2016,0,0.000, , , , , , 
05-oct-2016,0,0.000, , , , , , 
06-oct-2016,0,0.300, , , , , , 
07-oct-2016,0,0.200, , , , , , 
08-oct-2016,0,0.100, , , , , , 
09-oct-2016,0,0.000, , , , , , 
10-oct-2016,0,0.000, , , , , , 
11-oct-2016,0,0.000, , , , , , 
12-oct-2016,0,0.300, , , , , , 
13-oct-2016,1,2.200, , , , , , 
14-oct-2016,1,14.600, , , , , , 
15-oct-2016,0,12.200, , , , , , 
16-oct-2016,0,3.000, , , , , , 
17-oct-2016,0,2.200, , , , , , 
18-oct-2016,0,0.100, , , , , , 
19-oct-2016,0,0.000, , , , , , 
20-oct-2016,0,0.000, , , , , , 
21-oct-2016,0,0.000, , , , , , 
22-oct-2016,0,0.000, , , , , , 
23-oct-2016,0,0.000, , , , , , 
24-oct-2016,0,0.000, , , , , , 
25-oct-2016,0,0.000, , , , , , 
26-oct-2016,0,0.000, , , , , , 
27-oct-2016,0,0.000, , , , , , 
28-oct-2016,0,0.000, , , , , , 
29-oct-2016,0,0.000, , , , , , 
30-oct-2016,0,0.000, , , , , , 
31-oct-2016,0,0.000, , , , , , 
01-nov-2016,0,0.000, , , , , , 
02-nov-2016,0,0.000, , , , , , 
03-nov-2016,0,0.500, , , , , , 
04-nov-2016,0,0.000, , , , , , 
05-nov-2016,0,0.000, , , , , , 
06-nov-2016,0,0.000, , , , , , 
07-nov-2016,0,3.800, , , , , , 
08-nov-2016,0,7.600, , , , , , 
09-nov-2016,0,3.600, , , , , , 
10-nov-2016,0,0.200, , , , , , 
11-nov-2016,0,13.800, , , , , , 
12-nov-2016,0,0.000, , , , , , 
13-nov-2016,0,0.300, , , , , , 
14-nov-2016,0,0.200, , , , , , 
15-nov-2016,4,0.000, , , , , , 
16-nov-2016,0,3.800, , , , , , 
17-nov-2016,0,8.100, , , , , , 
18-nov-2016,0,0.800, , , , , , 
19-nov-2016,0,0.000, , , , , , 
20-nov-2016,0,0.000, , , , , , 
21-nov-2016,0,0.000, , , , , , 
22-nov-2016,0,0.000, , , , , , 
23-nov-2016,0,0.000, , , , , , 
24-nov-2016,0,0.000, , , , , , 
25-nov-2016,0,0.300, , , , , , 
26-nov-2016,4,0.000, , , , , , 
27-nov-2016,0,0.000, , , , , , 
28-nov-2016,0,0.000, , , , , , 
29-nov-2016,0,0.000, , , , , , 
30-nov-2016,0,0.000, , , , , , 
01-dec-2016,0,0.000, , , , , , 
02-dec-2016,0,0.000, , , , , , 
03-dec-2016,0,0.000, , , , , , 
04-dec-2016,0,0.000, , , , , , 
05-dec-2016,1,1.800, , , , , , 
06-dec-2016,1,2.800, , , , , , 
07-dec-2016,0,4.200, , , , , , 
08-dec-2016,0,1.200, , , , , , 
09-dec-2016,0,0.800, , , , , , 
10-dec-2016,0,0.000, , , , , , 
11-dec-2016,0,0.000, , , , , , 
12-dec-2016,0,5.100, , , , , , 
13-dec-2016,0,17.500, , , , , , 
14-dec-2016,0,1.000, , , , , , 
15-dec-2016,0,10.400, , , , , , 
16-dec-2016,0,0.000, , , , , , 
17-dec-2016,0,0.100, , , , , , 
18-dec-2016,0,0.000, , , , , , 
19-dec-2016,0,0.000, , , , , , 
20-dec-2016,0,11.200, , , , , , 
21-dec-2016,0,0.800, , , , , , 
22-dec-2016,0,0.600, , , , , , 
23-dec-2016,1,7.300, , , , , , 
24-dec-2016,1,1.800, , , , , , 
25-dec-2016,0,2.800, , , , , , 
26-dec-2016,0,0.000, , , , , , 
27-dec-2016,0,0.000, , , , , , 
28-dec-2016,0,0.000, , , , , , 
29-dec-2016,0,0.100, , , , , , 
30-dec-2016,0,0.100, , , , , , 
31-dec-2016,0,8.400, , , , , , 
01-jan-2017,0,0.000, , , , , , 
02-jan-2017,0,0.000, , , , , , 
03-jan-2017,0,0.000, , , , , , 
04-jan-2017,0,0.000, , , , , , 
05-jan-2017,0,8.800, , , , , , 
06-jan-2017,0,0.600, , , , , , 
07-jan-2017,0,1.700, , , , , , 
08-jan-2017,1,2.500, , , , , , 
09-jan-2017,1,1.300, , , , , , 
10-jan-2017,0,0.900, , , , , , 
11-jan-2017,0,7.100, , , , , , 
12-jan-2017,0,3.700, , , , , , 
13-jan-2017,0,0.000, , , , , , 
14-jan-2017,0,0.500, , , , , , 
15-jan-2017,0,0.000, , , , , , 
16-jan-2017,0,0.000, , , , , , 
17-jan-2017,0,0.000, , , , , , 
18-jan-2017,0,0.000, , , , , , 
19-jan-2017,0,0.000, , , , , , 
20-jan-2017,0,0.000, , , , , , 
21-jan-2017,0,0.000, , , , , , 
22-jan-2017,0,0.000, , , , , , 
23-jan-2017,0,2.000, , , , , , 
24-jan-2017,4,0.000, , , , , , 
25-jan-2017,0,0.200, , , , , , 
26-jan-2017,0,3.000, , , , , , 
27-jan-2017,1,1.400, , , , , , 
28-jan-2017,1,2.400, , , , , , 
29-jan-2017,1,3.900, , , , , , 
30-jan-2017,1,9.700, , , , , , 
31-jan-2017,0,1.000, , , , , , 
01-feb-2017,0,10.500, , , , , , 
02-feb-2017,0,6.500, , , , , , 
03-feb-2017,0,0.000, , , , , , 
04-feb-2017,0,0.000, , , , , , 
05-feb-2017,1,2.800, , , , , , 
06-feb-2017,1,5.100, , , , , , 
07-feb-2017,0,0.000, , , , , , 
08-feb-2017,0,3.000, , , , , , 
09-feb-2017,0,0.000, , , , , , 
10-feb-2017,0,0.000, , , , , , 
11-feb-2017,0,0.000, , , , , , 
12-feb-2017,0,0.800, , , , , , 
13-feb-2017,0,5.500, , , , , , 
14-feb-2017,0,14.400, , , , , , 
15-feb-2017,0,0.800, , , , , , 
16-feb-2017,0,0.300, , , , , , 
17-feb-2017,0,7.600, , , , , , 
18-feb-2017,0,0.000, , , , , , 
19-feb-2017,0,0.000, , , , , , 
20-feb-2017,0,4.100, , , , , , 
21-feb-2017,0,9.600, , , , , , 
22-feb-2017,0,9.200, , , , , , 
23-feb-2017,1,0.300, , , , , , 
24-feb-2017,1,0.900, , , , , , 
25-feb-2017,1,1.100, , , , , , 
26-feb-2017,1,1.100, , , , , , 
27-feb-2017,1,0.400, , , , , , 
28-feb-2017,0,0.000, , , , , , 
01-mar-2017,1,5.000, , , , , , 
02-mar-2017,0,15.600, , , , , , 
03-mar-2017,0,13.100, , , , , , 
04-mar-2017,1,6.800, , , , , , 
05-mar-2017,1,5.200, , , , , , 
06-mar-2017,1,1.300, , , , , , 
07-mar-2017,1,1.100, , , , , , 
08-mar-2017,0,0.000, , , , , , 
09-mar-2017,0,0.000, , , , , , 
10-mar-2017,0,1.000, , , , , , 
11-mar-2017,0,4.400, , , , , , 
12-mar-2017,0,0.000, , , , , , 
13-mar-2017,0,0.500, , , , , , 
14-mar-2017,0,0.000, , , , , , 
15-mar-2017,0,0.000, , , , , , 
16-mar-2017,0,0.000, , , , , , 
17-mar-2017,0,6.000, , , , , , 
18-mar-2017,1,2.200, , , , , , 
19-mar-2017,1,3.900, , , , , , 
20-mar-2017,1,4.100, , , , , , 
21-mar-2017,1,14.700, , , , , , 
22-mar-2017,0,5.700, , , , , , 
23-mar-2017,0,0.000, , , , , , 
24-mar-2017,0,0.000, , , , , , 
25-mar-2017,0,0.000, , , , , , 
26-mar-2017,0,0.000, , , , , , 
27-mar-2017,4,0.000, , , , , , 
28-mar-2017,1,1.600, , , , , , 
29-mar-2017,1,2.100, , , , , , 
30-mar-2017,1,4.700, , , , , , 
31-mar-2017,0,0.500, , , , , , 
01-apr-2017,1,0.400, , , , , , 
02-apr-2017,1,0.200, , , , , , 
03-apr-2017,1,1.900, , , , , , 
04-apr-2017,0,0.000, , , , , , 
05-apr-2017,0,0.000, , , , , , 
06-apr-2017,0,0.000, , , , , , 
07-apr-2017,0,0.100, , , , , , 
08-apr-2017,0,0.000, , , , , , 
09-apr-2017,0,0.000, , , , , , 
10-apr-2017,0,0.000, , , , , , 
11-apr-2017,0,0.000, , , , , , 
12-apr-2017,0,0.000, , , , , , 
13-apr-2017,0,0.000, , , , , , 
14-apr-2017,0,0.400, , , , , , 
15-apr-2017,0,0.000, , , , , , 
16-apr-2017,0,0.000, , , , , , 
17-apr-2017,0,0.000, , , , , , 
18-apr-2017,0,0.000, , , , , , 
19-apr-2017,0,0.000, , , , , , 
20-apr-2017,0,0.000, , , , , , 
21-apr-2017,0,0.000, , , , , , 
22-apr-2017,0,0.000, , , , , , 
23-apr-2017,0,0.000, , , , , , 
24-apr-2017,0,0.000, , , , , , 
25-apr-2017,0,0.400, , , , , , 
26-apr-2017,0,0.000, , , , , , 
27-apr-2017,0,0.000, , , , , , 
28-apr-2017,0,0.000, , , , , , 
29-apr-2017,0,3.900, , , , , , 
30-apr-2017,0,1.400, , , , , , 
01-may-2017,0,0.000, , , , , , 
02-may-2017,0,0.000, , , , , , 
03-may-2017,0,0.000, , , , , , 
04-may-2017,0,0.000, , , , , , 
05-may-2017,0,0.000, , , , , , 
06-may-2017,0,0.000, , , , , , 
07-may-2017,0,0.000, , , , , , 
08-may-2017,0,0.000, , , , , , 
09-may-2017,0,0.000, , , , , , 
10-may-2017,0,0.000, , , , , , 
11-may-2017,0,1.100, , , , , , 
12-may-2017,0,25.700, , , , , , 
13-may-2017,0,3.900, , , , , , 
14-may-2017,0,7.800, , , , , , 
15-may-2017,0,1.700, , , , , , 
16-may-2017,0,0.100, , , , , , 
17-may-2017,0,4.000, , , , , , 
18-may-2017,0,0.100, , , , , , 
19-may-2017,0,3.300, , , , , , 
20-may-2017,0,1.800, , , , , , 
21-may-2017,1,1.300, , , , , , 
22-may-2017,1,0.200, , , , , , 
23-may-2017,1,0.000, , , , , , 
24-may-2017,1,0.000, , , , , , 
25-may-2017,1,0.000, , , , , , 
26-may-2017,1,21.000, , , , , , 
27-may-2017,0,8.000, , , , , , 
28-may-2017,0,5.500, , , , , , 
29-may-2017,0,0.000, , , , , , 
30-may-2017,0,0.000, , , , , , 
31-may-2017,0,0.000, , , , , , 
01-jun-2017,1,8.700, , , , , , 
02-jun-2017,1,1.000, , , , , , 
03-jun-2017,0,0.700, , , , , , 
04-jun-2017,0,7.900, , , , , , 
05-jun-2017,0,14.000, , , , , , 
06-jun-2017,0,1.900, , , , , , 
07-jun-2017,0,12.900, , , , , , 
08-jun-2017,0,3.700, , , , , , 
09-jun-2017,0,17.500, , , , , , 
10-jun-2017,0,0.600, , , , , , 
11-jun-2017,0,3.000, , , , , , 
12-jun-2017,0,1.500, , , , , , 
13-jun-2017,0,0.000, , , , , , 
14-jun-2017,0,0.700, , , , , , 
15-jun-2017,0,0.000, , , , , , 
16-jun-2017,0,0.000, , , , , , 
17-jun-2017,0,0.000, , , , , , 
18-jun-2017,0,0.000, , , , , , 
19-jun-2017,0,0.000, , , , , , 
20-jun-2017,0,0.600, , , , , , 
21-jun-2017,0,0.300, , , , , , 
22-jun-2017,0,0.000, , , , , , 
23-jun-2017,0,0.000, , , , , , 
24-jun-2017,0,0.700, , , , , , 
25-jun-2017,0,0.700, , , , , , 
26-jun-2017,0,22.600, , , , , , 
27-jun-2017,0,0.100, , , , , , 
28-jun-2017,0,3.300, , , , , , 
29-jun-2017,0,0.000, , , , , , 
30-jun-2017,0,0.000, , , , , , 
01-jul-2017,0,0.000, , , , , , 
02-jul-2017,0,1.200, , , , , , 
03-jul-2017,0,2.300, , , , , , 
04-jul-2017,0,0.400, , , , , , 
05-jul-2017,0,0.200, , , , , , 
06-jul-2017,0,1.400, , , , , , 
07-jul-2017,0,0.000, , , , , , 
08-jul-2017,0,0.100, , , , , , 
09-jul-2017,0,0.900, , , , , , 
10-jul-2017,0,3.700, , , , , , 
11-jul-2017,0,0.800, , , , , , 
12-jul-2017,0,0.600, , , , , , 
13-jul-2017,0,0.000, , , , , , 
14-jul-2017,0,0.700, , , , , , 
15-jul-2017,0,0.000, , , , , , 
16-jul-2017,0,0.300, , , , , , 
17-jul-2017,0,0.000, , , , , , 
18-jul-2017,1,6.400, , , , , , 
19-jul-2017,1,2.200, , , , , , 
20-jul-2017,1,11.800, , , , , , 
21-jul-2017,1,2.800, , , , , , 
22-jul-2017,0,0.000, , , , , , 
23-jul-2017,0,0.000, , , , , , 
24-jul-2017,0,0.000, , , , , , 
25-jul-2017,1,9.300, , , , , , 
26-jul-2017,1,1.600, , , , , , 
27-jul-2017,0,3.000, , , , , , 
28-jul-2017,0,4.000, , , , , , 
29-jul-2017,0,1.900, , , , , , 
30-jul-2017,0,0.400, , , , , , 
31-jul-2017,0,0.800, , , , , , 
01-aug-2017,0,1.800, , , , , , 
02-aug-2017,0,1.700, , , , , , 
03-aug-2017,0,0.000, , , , , , 
04-aug-2017,0,0.000, , , , , , 
05-aug-2017,0,1.700, , , , , , 
06-aug-2017,0,5.800, , , , , , 
07-aug-2017,0,0.800, , , , , , 
08-aug-2017,0,10.500, , , , , , 
09-aug-2017,0,0.000, , , , , , 
10-aug-2017,0,1.000, , , , , , 
11-aug-2017,0,0.000, , , , , , 
12-aug-2017,0,0.000, , , , , , 
13-aug-2017,0,8.300, , , , , , 
14-aug-2017,0,12.000, , , , , , 
15-aug-2017,0,0.600, , , , , , 
16-aug-2017,0,0.300, , , , , , 
17-aug-2017,0,3.200, , , , , , 
18-aug-2017,0,4.200, , , , , , 
19-aug-2017,0,0.800, , , , , , 
20-aug-2017,0,31.500, , , , , , 
21-aug-2017,0,0.100, , , , , , 
22-aug-2017,0,0.900, , , , , , 
23-aug-2017,0,0.900, , , , , , 
24-aug-2017,0,0.000, , , , , , 
25-aug-2017,0,0.000, , , , , , 
26-aug-2017,0,0.000, , , , , , 
27-aug-2017,0,0.000, , , , , , 
28-aug-2017,0,0.800, , , , , , 
29-aug-2017,0,0.000, , , , , , 
30-aug-2017,0,0.000, , , , , , 
31-aug-2017,0,0.100, , , , , , 
01-sep-2017,0,0.100, , , , , , 
02-sep-2017,0,14.000, , , , , , 
03-sep-2017,0,3.800, , , , , , 
04-sep-2017,0,6.800, , , , , , 
05-sep-2017,0,0.000, , , , , , 
06-sep-2017,0,0.000, , , , , , 
07-sep-2017,0,4.500, , , , , , 
08-sep-2017,0,3.700, , , , , , 
09-sep-2017,0,0.800, , , , , , 
10-sep-2017,0,10.900, , , , , , 
11-sep-2017,0,2.200, , , , , , 
12-sep-2017,0,7.200, , , , , , 
13-sep-2017,0,2.400, , , , , , 
14-sep-2017,0,0.400, , , , , , 
15-sep-2017,0,0.200, , , , , , 
16-sep-2017,0,4.100, , , , , , 
17-sep-2017,0,0.000, , , , , , 
18-sep-2017,0,0.000, , , , , , 
19-sep-2017,0,1.300, , , , , , 
20-sep-2017,0,18.600, , , , , , 
21-sep-2017,0,4.800, , , , , , 
22-sep-2017,0,0.600, , , , , , 
23-sep-2017,0,3.500, , , , , , 
24-sep-2017,0,0.000, , , , , , 
25-sep-2017,0,0.000, , , , , , 
26-sep-2017,0,6.200, , , , , , 
27-sep-2017,0,15.000, , , , , , 
28-sep-2017,0,2.500, , , , , , 
29-sep-2017,0,0.600, , , , , , 
30-sep-2017,0,0.100, , , , , , 
01-oct-2017,0,0.000, , , , , , 
02-oct-2017,0,0.000, , , , , , 
03-oct-2017,0,0.000, , , , , , 
04-oct-2017,0,5.100, , , , , , 
05-oct-2017,0,0.000, , , , , , 
06-oct-2017,0,0.500, , , , , , 
07-oct-2017,0,0.000, , , , , , 
08-oct-2017,0,0.000, , , , , , 
09-oct-2017,0,1.000, , , , , , 
10-oct-2017,0,7.100, , , , , , 
11-oct-2017,0,0.000, , , , , , 
12-oct-2017,0,1.000, , , , , , 
13-oct-2017,0,1.700, , , , , , 
14-oct-2017,0,0.000, , , , , , 
15-oct-2017,0,5.300, , , , , , 
16-oct-2017,0,1.700, , , , , , 
17-oct-2017,0,0.000, , , , , , 
18-oct-2017,0,19.000, , , , , , 
19-oct-2017,0,33.000, , , , , , 
20-oct-2017,0,15.000, , , , , , 
21-oct-2017,0,0.400, , , , , , 
22-oct-2017,0,0.800, , , , , , 
23-oct-2017,0,2.500, , , , , , 
24-oct-2017,0,9.700, , , , , , 
25-oct-2017,0,0.400, , , , , , 
26-oct-2017,0,0.000, , , , , , 
27-oct-2017,0,0.000, , , , , , 
28-oct-2017,0,0.000, , , , , , 
29-oct-2017,0,0.000, , , , , , 
30-oct-2017,0,0.000, , , , , , 
31-oct-2017,0,0.000, , , , , , 
01-nov-2017,0,0.000, , , , , , 
02-nov-2017,0,0.000, , , , , , 
03-nov-2017,0,0.500, , , , , , 
04-nov-2017,0,0.100, , , , , , 
05-nov-2017,0,0.000, , , , , , 
06-nov-2017,0,3.200, , , , , , 
07-nov-2017,0,2.000, , , , , , 
08-nov-2017,0,0.700, , , , , , 
09-nov-2017,0,1.500, , , , , , 
10-nov-2017,0,8.300, , , , , , 
11-nov-2017,0,4.800, , , , , , 
12-nov-2017,0,0.000, , , , , , 
13-nov-2017,0,2.500, , , , , , 
14-nov-2017,0,1.900, , , , , , 
15-nov-2017,0,1.800, , , , , , 
16-nov-2017,0,0.000, , , , , , 
17-nov-2017,0,1.500, , , , , , 
18-nov-2017,0,3.300, , , , , , 
19-nov-2017,0,2.600, , , , , , 
20-nov-2017,0,1.700, , , , , , 
21-nov-2017,0,18.800, , , , , , 
22-nov-2017,1,5.400, , , , , , 
23-nov-2017,1,0.400, , , , , , 
24-nov-2017,0,0.000, , , , , , 
25-nov-2017,0,0.800, , , , , , 
26-nov-2017,0,6.800, , , , , , 
27-nov-2017,0,0.000, , , , , , 
28-nov-2017,0,0.000, , , , , , 
29-nov-2017,0,0.900, , , , , , 
30-nov-2017,0,0.000, , , , , , 
01-dec-2017,0,0.900, , , , , , 
02-dec-2017,0,0.700, , , , , , 
03-dec-2017,0,0.000, , , , , , 
04-dec-2017,0,0.000, , , , , , 
05-dec-2017,0,1.200, , , , , , 
06-dec-2017,1,7.600, , , , , , 
07-dec-2017,1,0.400, , , , , , 
08-dec-2017,0,0.000, , , , , , 
09-dec-2017,0,28.000, , , , , , 
10-dec-2017,0,7.900, , , , , , 
11-dec-2017,0,0.600, , , , , , 
12-dec-2017,0,4.100, , , , , , 
13-dec-2017,0,17.100, , , , , , 
14-dec-2017,0,3.100, , , , , , 
15-dec-2017,0,0.000, , , , , , 
16-dec-2017,0,1.000, , , , , , 
17-dec-2017,0,0.000, , , , , , 
18-dec-2017,0,0.000, , , , , , 
19-dec-2017,0,0.300, , , , , , 
20-dec-2017,0,0.500, , , , , , 
21-dec-2017,0,3.400, , , , , , 
22-dec-2017,0,0.000, , , , , , 
23-dec-2017,0,0.000, , , , , , 
24-dec-2017,0,11.500, , , , , , 
25-dec-2017,0,4.400, , , , , , 
26-dec-2017,0,0.000, , , , , , 
27-dec-2017,0,0.200, , , , , , 
28-dec-2017,0,12.700, , , , , , 
29-dec-2017,0,9.500, , , , , , 
30-dec-2017,0,2.100, , , , , , 
31-dec-2017,1,6.000, , , , , , 
01-jan-2018,1,6.800, , , , , , 
02-jan-2018,1,16.300, , , , , , 
03-jan-2018,1,8.100, , , , , , 
04-jan-2018,1,1.200, , , , , , 
05-jan-2018,1,0.100, , , , , , 
06-jan-2018,1,1.200, , , , , , 
07-jan-2018,1,0.000, , , , , , 
08-jan-2018,0,0.000, , , , , , 
09-jan-2018,0,10.000, , , , , , 
10-jan-2018,1,0.500, , , , , , 
11-jan-2018,1,0.100, , , , , , 
12-jan-2018,0,11.200, , , , , , 
13-jan-2018,0,0.200, , , , , , 
14-jan-2018,0,15.500, , , , , , 
15-jan-2018,0,7.700, , , , , , 
16-jan-2018,0,11.100, , , , , , 
17-jan-2018,0,10.500, , , , , , 
18-jan-2018,0,7.200, , , , , , 
19-jan-2018,0,6.200, , , , , , 
20-jan-2018,0,18.600, , , , , , 
21-jan-2018,0,4.500, , , , , , 
22-jan-2018,0,1.800, , , , , , 
23-jan-2018,0,13.000, , , , , , 
24-jan-2018,0,2.000, , , , , , 
25-jan-2018,0,1.000, , , , , , 
26-jan-2018,0,6.700, , , , , , 
27-jan-2018,1,1.500, , , , , , 
28-jan-2018,1,5.000, , , , , , 
29-jan-2018,0,0.300, , , , , , 
30-jan-2018,0,2.000, , , , , , 
31-jan-2018,0,3.500, , , , , , 
01-feb-2018,0,0.000, , , , , , 
02-feb-2018,1,0.900, , , , , , 
03-feb-2018,1,0.800, , , , , , 
04-feb-2018,0,0.500, , , , , , 
05-feb-2018,1,0.800, , , , , , 
06-feb-2018,1,0.000, , , , , , 
07-feb-2018,1,0.600, , , , , , 
08-feb-2018,1,0.600, , , , , , 
09-feb-2018,0,9.300, , , , , , 
10-feb-2018,0,4.600, , , , , , 
11-feb-2018,0,1.900, , , , , , 
12-feb-2018,0,10.500, , , , , , 
13-feb-2018,0,1.200, , , , , , 
14-feb-2018,0,1.900, , , , , , 
15-feb-2018,0,2.100, , , , , , 
16-feb-2018,0,4.800, , , , , , 
17-feb-2018,1,0.500, , , , , , 
18-feb-2018,1,1.400, , , , , , 
19-feb-2018,1,0.400, , , , , , 
20-feb-2018,1,0.000, , , , , , 
21-feb-2018,1,0.400, , , , , , 
22-feb-2018,0,0.000, , , , , , 
23-feb-2018,0,0.000, , , , , , 
24-feb-2018,0,0.000, , , , , , 
25-feb-2018,0,0.000, , , , , , 
26-feb-2018,0,0.000, , , , , , 
27-feb-2018,1,2.400, , , , , , 
28-feb-2018,1,1.100, , , , , , 
01-mar-2018,1,7.200, , , , , , 
02-mar-2018,1,6.000, , , , , , 
03-mar-2018,0,3.000, , , , , , 
04-mar-2018,0,0.300, , , , , , 
05-mar-2018,4,0.000, , , , , , 
06-mar-2018,4,0.000, , , , , , 
07-mar-2018,0,4.000, , , , , , 
08-mar-2018,0,0.800, , , , , , 
09-mar-2018,0,6.000, , , , , , 
10-mar-2018,0,0.600, , , , , , 
11-mar-2018,0,2.000, , , , , , 
12-mar-2018,0,0.600, , , , , , 
13-mar-2018,1,5.400, , , , , , 
14-mar-2018,1,8.400, , , , , , 
15-mar-2018,0,4.800, , , , , , 
16-mar-2018,0,2.400, , , , , , 
17-mar-2018,0,1.700, , , , , , 
18-mar-2018,0,1.500, , , , , , 
19-mar-2018,0,0.000, , , , , , 
20-mar-2018,0,0.000, , , , , , 
21-mar-2018,0,0.000, , , , , , 
22-mar-2018,1,9.000, , , , , , 
23-mar-2018,1,3.800, , , , , , 
24-mar-2018,0,0.400, , , , , , 
25-mar-2018,0,0.000, , , , , , 
26-mar-2018,0,5.700, , , , , , 
27-mar-2018,0,0.800, , , , , , 
28-mar-2018,1,3.000, , , , , , 
29-mar-2018,0,0.900, , , , , , 
30-mar-2018,0,0.600, , , , , , 
31-mar-2018,0,0.000, , , , , , 
01-apr-2018,0,20.500, , , , , , 
02-apr-2018,0,5.400, , , , , , 
03-apr-2018,0,7.800, , , , , , 
04-apr-2018,0,0.000, , , , , , 
05-apr-2018,1,13.800, , , , , , 
06-apr-2018,1,3.000, , , , , , 
07-apr-2018,1,3.200, , , , , , 
08-apr-2018,0,2.700, , , , , , 
09-apr-2018,0,0.400, , , , , , 
10-apr-2018,0,0.600, , , , , , 
11-apr-2018,0,0.000, , , , , , 
12-apr-2018,0,0.000, , , , , , 
13-apr-2018,4,0.000, , , , , , 
14-apr-2018,0,2.100, , , , , , 
15-apr-2018,1,1.500, , , , , , 
16-apr-2018,1,13.700, , , , , , 
17-apr-2018,0,0.900, , , , , , 
18-apr-2018,0,0.500, , , , , , 
19-apr-2018,0,0.000, , , , , , 
20-apr-2018,0,0.000, , , , , , 
21-apr-2018,0,0.000, , , , , , 
